Gender,Age,AnnualIncome,DeviceType,TimeSpentOnSite,PagesViewed,PreviousPurchases,DiscountOffered,EmailOpened,AdClicked,MembershipType,Purchase
Female,30,69698.24,Mobile,13.25,4,3,Yes,Yes,Yes,Premium,Yes
Male,64,46405.15,Mobile,4.41,7,2,No,Yes,No,Premium,Yes
Male,40,36901.58,Mobile,2.56,7,1,No,No,No,No Membership,Yes
Female,46,95133.51,Desktop,1.76,1,0,Yes,Yes,No,No Membership,Yes
Male,39,53599.71,Mobile,1.67,2,2,No,Yes,No,No Membership,No
Male,18,12000.0,Mobile,0.63,10,3,No,Yes,Yes,Premium,Yes
Male,46,77585.41,Desktop,10.2,7,1,Yes,Yes,No,Premium,Yes
Male,22,77527.52,Mobile,0.54,5,2,Yes,No,No,Premium,Yes
Male,52,63229.16,Tablet,2.07,5,0,No,No,No,Basic,No
Male,27,66369.43,Mobile,0.28,8,1,No,Yes,No,No Membership,Yes
Female,36,93875.36,Desktop,9.12,7,1,No,Yes,No,No Membership,Yes
Male,54,37669.57,Mobile,0.24,4,2,No,Yes,No,No Membership,No
Female,24,57398.32,Desktop,2.21,7,2,No,Yes,No,No Membership,Yes
Male,63,90454.65,Desktop,5.11,5,1,Yes,No,Yes,Premium,Yes
Male,52,94268.24,Tablet,3.16,4,0,Yes,Yes,No,No Membership,Yes
Female,62,48410.34,Mobile,1.99,5,2,No,Yes,No,Basic,Yes
Female,30,91182.72,Mobile,1.93,4,0,Yes,No,No,No Membership,No
Male,27,69447.35,Desktop,9.59,5,0,No,No,No,Basic,Yes
Female,19,81913.86,Mobile,21.89,6,1,Yes,No,No,No Membership,Yes
Female,23,68856.78,Mobile,2.57,4,1,No,No,Yes,No Membership,No
Female,25,60498.03,Tablet,0.24,6,1,Yes,Yes,No,Basic,No
Female,53,94768.97,Mobile,0.22,9,1,No,Yes,No,Premium,Yes
Male,42,45485.02,Tablet,8.54,4,3,No,Yes,No,No Membership,No
Male,61,89241.1,Mobile,4.82,6,2,No,No,No,No Membership,Yes
Female,64,92092.4,Desktop,9.18,2,0,No,No,No,No Membership,No
Male,57,79534.87,Desktop,7.17,8,3,Yes,No,No,No Membership,Yes
Female,24,53708.88,Mobile,14.28,2,2,Yes,Yes,No,No Membership,No
Male,63,59399.84,Tablet,13.02,3,2,No,Yes,No,No Membership,Yes
Male,40,32053.5,Mobile,9.32,4,1,No,No,No,Premium,Yes
Female,36,46853.56,Desktop,3.87,5,1,No,No,No,Basic,Yes
Male,63,66172.81,Desktop,2.21,7,1,Yes,No,Yes,No Membership,Yes
Female,39,29319.18,Mobile,4.24,4,1,No,Yes,No,Basic,No
Female,30,49637.6,Tablet,4.18,11,5,No,No,No,Premium,Yes
Female,38,90006.92,Mobile,5.65,2,4,No,Yes,No,Premium,Yes
Female,18,52221.45,Desktop,1.24,6,1,Yes,No,Yes,No Membership,No
Female,36,73605.31,Mobile,6.4,3,1,No,No,No,Premium,No
Female,50,65197.04,Desktop,3.66,3,3,Yes,No,Yes,No Membership,Yes
Female,21,49461.59,Desktop,5.81,5,1,No,Yes,No,No Membership,Yes
Male,59,52209.12,Mobile,1.64,5,2,Yes,No,Yes,Premium,Yes
Male,20,58003.57,Desktop,3.42,7,1,No,Yes,No,Premium,No
Male,44,18081.6,Mobile,1.42,6,3,No,No,No,No Membership,Yes
Male,58,72045.55,Mobile,12.49,4,0,Yes,Yes,Yes,Basic,Yes
Female,52,52869.16,Mobile,4.02,3,2,No,Yes,Yes,Basic,Yes
Female,45,72674.51,Mobile,1.53,7,2,No,No,No,No Membership,No
Female,23,61987.61,Mobile,0.25,3,1,No,No,No,Premium,No
Male,23,52073.93,Mobile,6.76,3,0,No,Yes,No,Premium,Yes
Female,61,58555.88,Mobile,1.45,4,1,Yes,Yes,No,No Membership,Yes
Male,40,58616.4,Mobile,27.39,5,2,Yes,Yes,No,Premium,Yes
Female,50,81571.42,Mobile,4.58,5,1,No,No,No,No Membership,Yes
Female,33,56127.78,Desktop,2.05,8,0,No,No,No,Basic,No
Male,41,60186.98,Desktop,6.43,10,0,Yes,Yes,No,Basic,Yes
Male,22,32285.98,Mobile,1.93,6,2,No,Yes,No,No Membership,Yes
Male,58,54153.22,Desktop,10.3,7,2,No,Yes,No,Basic,Yes
Female,59,81177.58,Desktop,2.21,5,1,No,Yes,No,Premium,Yes
Female,30,62718.78,Desktop,26.66,5,3,Yes,No,No,No Membership,Yes
Female,64,35541.78,Mobile,5.58,2,1,No,Yes,No,No Membership,No
Male,29,37471.09,Mobile,11.16,1,1,Yes,No,No,Basic,Yes
Male,22,41653.08,Desktop,0.45,5,0,Yes,No,Yes,Premium,No
Female,54,72993.36,Desktop,2.57,4,2,Yes,No,No,Premium,Yes
Female,48,70777.73,Mobile,8.02,0,1,No,Yes,No,No Membership,Yes
Male,45,12000.0,Mobile,6.39,4,1,Yes,No,No,Basic,No
Male,45,53535.06,Desktop,1.3,5,2,Yes,No,Yes,Premium,Yes
Female,47,57657.49,Desktop,2.64,6,0,Yes,Yes,No,Basic,Yes
Male,35,37681.42,Desktop,1.83,4,1,No,No,No,Premium,No
Male,61,47971.45,Mobile,5.7,7,1,Yes,Yes,No,Basic,No
Male,44,78957.97,Mobile,2.53,3,2,No,Yes,Yes,Basic,Yes
Female,52,62359.18,Mobile,2.22,4,2,No,No,No,Basic,No
Female,43,46007.51,Mobile,1.39,4,2,Yes,No,No,No Membership,Yes
Female,56,51628.45,Mobile,3.16,8,0,Yes,Yes,No,Basic,Yes
Female,35,50898.28,Desktop,1.31,3,1,No,Yes,No,No Membership,Yes
Female,50,60075.19,Mobile,19.71,5,0,No,No,Yes,Premium,Yes
Male,42,29264.85,Desktop,1.01,7,0,Yes,Yes,No,No Membership,No
Female,48,42944.4,Mobile,14.67,5,3,No,Yes,Yes,Basic,Yes
Male,54,73637.14,Mobile,3.36,5,2,No,Yes,No,No Membership,Yes
Female,19,53693.8,Mobile,2.85,6,1,Yes,No,No,Basic,Yes
Male,50,39701.65,Mobile,1.58,4,2,No,No,Yes,Premium,No
Male,56,40444.12,Desktop,6.06,5,1,No,Yes,No,No Membership,No
Male,60,67975.18,Mobile,6.94,8,4,No,Yes,No,Premium,Yes
Male,60,45679.51,Mobile,3.78,5,3,No,Yes,Yes,No Membership,No
Male,49,64196.26,Mobile,0.34,2,1,Yes,No,No,Basic,Yes
Male,35,43716.98,Mobile,15.04,7,2,No,No,Yes,Premium,Yes
Female,34,34660.63,Desktop,23.57,3,2,Yes,Yes,No,Premium,Yes
Male,51,59400.06,Mobile,3.38,4,1,No,Yes,No,Premium,No
Female,56,53247.14,Desktop,5.71,4,1,Yes,Yes,No,Basic,No
Female,24,67332.24,Desktop,3.59,3,4,Yes,Yes,No,Basic,Yes
Female,59,70914.24,Mobile,2.33,7,2,No,Yes,No,No Membership,No
Female,52,48556.6,Mobile,0.48,5,5,Yes,No,No,Basic,Yes
Female,47,61280.81,Desktop,3.65,1,2,No,Yes,No,No Membership,No
Male,29,48001.42,Desktop,10.24,3,0,Yes,No,Yes,Premium,No
Male,52,66405.65,Mobile,0.1,5,0,No,No,No,No Membership,Yes
Male,28,59201.48,Mobile,5.24,7,0,Yes,No,No,Basic,Yes
Female,61,43770.94,Mobile,12.76,6,1,No,Yes,Yes,Basic,Yes
Female,21,42263.6,Mobile,1.47,1,0,No,Yes,Yes,Basic,No
Male,42,59836.02,Mobile,1.21,2,0,No,Yes,No,No Membership,Yes
Male,49,75919.44,Mobile,8.88,2,1,Yes,No,No,Premium,Yes
Female,37,71223.33,Mobile,1.77,4,1,Yes,Yes,Yes,Basic,Yes
Male,48,38025.83,Mobile,1.28,4,1,Yes,No,Yes,No Membership,No
Female,21,39918.82,Mobile,2.85,12,0,No,No,Yes,Basic,Yes
Female,55,42571.4,Desktop,2.99,3,2,No,No,No,Basic,No
Female,64,44261.87,Desktop,12.43,4,2,No,No,Yes,No Membership,No
Female,18,22300.12,Tablet,5.78,9,2,Yes,Yes,No,Basic,Yes
Female,20,69220.78,Mobile,3.12,6,1,No,Yes,No,Basic,Yes
Male,54,46794.11,Desktop,4.59,4,1,No,Yes,No,Premium,No
Female,39,63317.34,Mobile,18.47,5,0,Yes,Yes,No,No Membership,Yes
Female,34,49316.36,Desktop,0.72,0,1,Yes,No,No,Basic,No
Male,31,54586.61,Mobile,1.4,9,2,Yes,No,No,Basic,Yes
Male,58,42666.65,Mobile,19.71,4,3,No,No,No,No Membership,Yes
Male,52,54491.36,Tablet,18.92,3,2,No,No,No,Premium,Yes
Male,30,39317.58,Desktop,1.17,4,4,Yes,No,Yes,Basic,Yes
Female,52,54624.89,Tablet,0.94,9,1,Yes,No,No,Basic,Yes
Female,60,81230.02,Mobile,3.28,6,2,Yes,No,No,Premium,No
Male,19,64370.88,Mobile,0.31,5,4,Yes,Yes,No,Basic,Yes
Male,64,60238.93,Mobile,6.38,4,2,No,No,No,No Membership,No
Female,30,31244.67,Desktop,0.48,5,0,Yes,No,No,Premium,Yes
Male,33,65210.62,Desktop,0.36,5,2,No,No,No,No Membership,No
Male,35,66960.16,Tablet,3.98,6,1,No,Yes,Yes,Basic,Yes
Female,24,59828.78,Mobile,18.99,3,3,No,Yes,Yes,Premium,Yes
Female,62,58857.08,Desktop,3.34,4,1,Yes,No,Yes,No Membership,Yes
Male,53,52476.74,Mobile,2.64,1,2,Yes,No,No,Basic,No
Male,58,66689.25,Mobile,37.16,2,2,Yes,No,No,Basic,Yes
Male,47,,Mobile,4.56,4,0,Yes,No,No,No Membership,No
Female,59,60949.51,Mobile,2.82,4,0,No,No,No,Basic,No
Female,58,37509.09,Mobile,2.93,6,1,No,Yes,Yes,No Membership,Yes
Male,24,38886.09,Mobile,1.3,3,0,Yes,Yes,No,No Membership,Yes
Female,32,68072.32,Mobile,4.31,6,3,Yes,Yes,No,Premium,Yes
Female,57,37655.35,Mobile,3.47,5,0,No,No,No,No Membership,No
Male,36,58618.99,Mobile,1.89,0,1,Yes,Yes,No,Basic,Yes
Male,60,48780.23,Mobile,1.05,3,3,No,Yes,No,No Membership,Yes
Female,54,35699.75,Mobile,2.24,3,1,Yes,No,No,No Membership,No
Male,19,69980.85,Tablet,4.26,8,0,No,Yes,Yes,Basic,Yes
Male,59,67721.87,Tablet,0.36,5,1,Yes,No,Yes,Premium,Yes
Female,30,30598.31,Mobile,1.0,6,1,No,Yes,Yes,No Membership,Yes
Female,57,63665.98,Tablet,17.7,5,1,No,No,No,No Membership,Yes
Female,58,61034.68,Desktop,4.7,2,1,Yes,No,Yes,No Membership,Yes
Female,60,70074.23,Mobile,0.39,7,0,No,No,No,No Membership,No
Female,60,58002.07,Mobile,7.09,4,3,No,No,Yes,Basic,No
Male,48,80683.05,Tablet,0.38,6,2,Yes,No,No,Premium,Yes
Female,33,52720.1,Desktop,8.06,6,3,No,Yes,Yes,No Membership,No
Male,59,50102.3,Desktop,8.32,6,1,No,No,No,Basic,No
Male,61,37453.76,Desktop,6.32,6,1,No,No,No,No Membership,No
Female,23,38189.05,Mobile,7.91,5,1,No,Yes,No,No Membership,Yes
Female,45,36559.27,Mobile,0.55,5,4,No,No,No,No Membership,Yes
Male,49,58931.19,Mobile,7.78,7,0,No,No,No,Basic,Yes
Female,61,50156.21,Mobile,0.88,5,1,Yes,No,Yes,No Membership,Yes
Male,27,60952.48,Mobile,2.49,7,1,No,Yes,Yes,Basic,No
Male,35,33233.52,Mobile,17.16,5,2,No,No,No,Basic,Yes
Male,21,39597.54,Mobile,4.19,7,1,No,No,No,No Membership,No
Female,26,39294.22,Mobile,20.55,7,1,Yes,No,Yes,No Membership,Yes
Female,24,94046.87,Mobile,0.56,4,0,No,Yes,No,Basic,Yes
Male,25,52017.74,Mobile,3.9,7,1,Yes,No,No,No Membership,Yes
Female,60,53805.41,Mobile,0.39,3,2,Yes,Yes,No,Basic,Yes
Male,24,53605.85,Mobile,5.97,5,0,Yes,Yes,No,No Membership,Yes
Female,58,82950.93,Desktop,0.49,11,0,Yes,No,Yes,No Membership,Yes
Male,57,25959.89,Tablet,1.16,4,4,No,No,No,Premium,Yes
Male,20,53921.81,Mobile,1.8,4,1,No,No,Yes,Premium,No
Female,34,25791.15,Mobile,8.29,6,1,Yes,Yes,No,Basic,Yes
Male,19,12163.34,Desktop,1.07,4,1,Yes,Yes,Yes,Basic,Yes
Male,32,41783.68,Mobile,11.25,5,0,Yes,Yes,No,Basic,Yes
Female,63,62418.95,Desktop,0.85,7,1,No,No,No,Premium,No
Female,46,40639.95,Mobile,0.22,4,2,No,Yes,No,Premium,No
Male,39,62123.77,Desktop,3.02,3,0,No,Yes,No,No Membership,No
Male,21,56916.57,Tablet,23.31,7,2,No,Yes,No,Basic,Yes
Male,23,52496.82,Desktop,0.7,2,2,No,No,No,No Membership,Yes
Female,55,77769.34,Mobile,0.64,1,3,No,Yes,No,No Membership,Yes
Male,43,44271.34,Desktop,8.35,2,1,No,No,Yes,No Membership,Yes
Female,28,61851.8,Desktop,2.25,3,0,No,Yes,Yes,Basic,Yes
Female,43,22544.44,Desktop,7.58,2,0,Yes,No,Yes,Basic,No
Male,34,56778.03,Mobile,1.34,8,1,No,No,Yes,No Membership,No
Male,41,50370.11,Desktop,3.7,2,1,No,No,No,Basic,No
Male,45,33719.56,Mobile,1.85,7,0,No,Yes,Yes,Basic,No
Male,52,62172.98,Mobile,3.6,2,0,No,No,Yes,No Membership,No
Female,48,41698.88,Desktop,8.79,5,3,No,Yes,No,No Membership,Yes
Male,30,86179.32,Mobile,8.61,4,3,No,No,Yes,Basic,Yes
Male,52,12000.0,Desktop,4.35,3,0,No,No,Yes,No Membership,No
Female,33,59468.65,Desktop,15.82,0,3,No,Yes,No,Premium,Yes
Male,32,55768.55,Mobile,1.84,2,1,No,No,No,Premium,No
Female,60,49944.45,Desktop,1.65,4,2,No,No,Yes,Basic,No
Male,35,45473.76,Tablet,5.71,6,1,No,Yes,Yes,Premium,No
Female,64,56235.31,Mobile,5.83,5,0,No,Yes,No,Premium,No
Female,54,74119.44,Desktop,0.29,5,1,No,No,Yes,Premium,Yes
Female,58,24900.66,Mobile,5.62,3,1,No,No,No,No Membership,Yes
Female,44,40492.24,Mobile,2.81,5,2,Yes,Yes,Yes,Basic,Yes
Male,52,36094.29,Mobile,8.26,5,0,No,Yes,No,Premium,Yes
Male,62,35248.74,Mobile,9.9,8,1,Yes,Yes,No,No Membership,Yes
Female,52,61169.48,Mobile,4.82,4,1,No,Yes,Yes,No Membership,Yes
Female,45,65608.07,Tablet,0.01,4,4,Yes,Yes,No,No Membership,Yes
Male,56,74171.85,Desktop,6.07,4,0,No,No,No,Premium,Yes
Male,55,65891.76,Mobile,8.29,7,3,No,Yes,No,No Membership,Yes
Male,26,67350.55,Mobile,1.72,8,2,Yes,Yes,No,Basic,Yes
Male,29,29587.45,Mobile,3.75,10,0,Yes,No,No,No Membership,Yes
Male,32,81704.14,Mobile,20.24,6,2,No,No,No,Basic,Yes
Female,38,51224.36,Mobile,2.12,3,0,No,Yes,Yes,No Membership,Yes
Male,52,73593.93,Mobile,1.52,5,2,No,No,Yes,No Membership,No
Male,59,30228.99,Mobile,1.42,4,0,No,No,No,Basic,No
Female,50,50654.44,Mobile,4.91,2,5,Yes,Yes,Yes,No Membership,Yes
Female,36,71974.29,Desktop,17.95,4,1,Yes,No,No,Basic,Yes
Female,40,55502.64,Desktop,5.63,2,1,No,No,No,Basic,Yes
Female,30,41428.54,Mobile,2.17,6,3,No,Yes,Yes,No Membership,Yes
Male,61,78576.64,Mobile,6.11,6,0,Yes,Yes,No,Basic,No
Female,18,33914.54,Mobile,5.88,4,3,Yes,No,No,No Membership,No
Female,46,54632.32,Tablet,5.45,3,1,No,No,No,Basic,No
Male,41,66523.07,Desktop,1.04,6,0,Yes,No,No,Basic,No
Female,33,92722.43,Desktop,6.04,7,0,Yes,Yes,No,No Membership,Yes
Female,42,46749.6,Tablet,3.37,8,2,Yes,No,No,Basic,Yes
Male,40,50023.88,Mobile,0.11,2,0,Yes,No,No,Premium,Yes
Male,45,46995.56,Tablet,4.66,4,2,No,Yes,Yes,No Membership,Yes
Male,64,59292.46,Mobile,27.21,1,1,No,Yes,Yes,No Membership,Yes
Male,33,65582.71,Mobile,2.58,3,1,Yes,No,Yes,No Membership,No
Male,60,74679.64,Desktop,20.21,5,0,Yes,No,No,Basic,Yes
Female,55,68608.86,Mobile,0.61,5,2,Yes,No,Yes,No Membership,Yes
Male,28,46047.27,Desktop,7.91,6,1,No,Yes,No,No Membership,Yes
Female,20,69640.68,Mobile,0.73,4,5,No,No,Yes,No Membership,No
Female,32,56647.82,Desktop,1.92,5,2,No,No,No,Basic,No
Female,18,68414.54,Mobile,5.08,5,5,No,No,Yes,No Membership,No
Female,24,69442.61,Mobile,5.39,7,1,No,No,No,Basic,No
Male,18,84342.26,Tablet,8.96,2,1,No,No,Yes,Basic,No
Male,49,48617.37,Desktop,5.73,6,2,No,Yes,No,Premium,Yes
Female,26,45180.05,Tablet,5.4,4,3,No,No,No,No Membership,Yes
Female,46,63048.94,Desktop,14.61,4,1,Yes,Yes,Yes,Basic,Yes
Female,43,76285.3,Desktop,3.61,3,0,No,Yes,No,Basic,No
Male,40,56045.15,Desktop,1.53,4,0,No,No,No,Premium,No
Female,62,77458.82,Mobile,1.06,11,2,No,No,No,Basic,Yes
Male,60,67421.05,Mobile,3.06,3,1,No,No,No,Premium,Yes
Female,46,51378.12,Mobile,7.48,2,0,No,No,No,No Membership,No
Female,55,65140.04,Desktop,0.26,5,1,No,Yes,Yes,No Membership,Yes
Male,50,47173.12,Mobile,0.83,2,2,No,No,No,Premium,Yes
Female,24,59294.8,Tablet,0.67,5,2,No,Yes,No,Basic,Yes
Male,29,35683.14,Mobile,5.28,9,3,Yes,No,No,No Membership,Yes
Male,48,53773.18,Desktop,1.67,7,1,No,No,No,No Membership,No
Female,49,72994.4,Mobile,1.09,6,2,Yes,Yes,No,No Membership,Yes
Female,37,68808.64,Mobile,5.39,11,3,No,No,No,Premium,Yes
Female,34,,Tablet,8.6,2,2,No,No,No,No Membership,No
Female,53,60174.63,Mobile,2.42,7,2,Yes,Yes,No,No Membership,Yes
Male,20,57877.23,Mobile,5.18,6,1,No,Yes,No,Premium,Yes
Female,18,32192.97,Mobile,0.62,5,1,No,Yes,No,No Membership,Yes
Female,44,51290.46,Mobile,16.42,4,1,No,Yes,Yes,Basic,Yes
Male,64,58287.08,Mobile,2.46,7,6,No,No,No,No Membership,Yes
Female,57,34760.74,Desktop,35.96,5,3,Yes,No,No,No Membership,Yes
Male,50,23468.39,Mobile,23.06,4,1,No,Yes,Yes,Premium,Yes
Female,37,75318.99,Desktop,9.05,3,3,No,No,No,No Membership,Yes
Male,31,55915.09,Mobile,0.12,7,4,No,No,Yes,No Membership,Yes
Male,53,58779.63,Desktop,4.7,9,1,No,No,No,No Membership,No
Male,22,65001.28,Desktop,0.55,2,1,No,No,No,No Membership,No
Female,40,37320.99,Mobile,13.53,7,2,Yes,No,No,Basic,No
Male,62,47737.08,Mobile,9.35,3,0,Yes,No,No,Basic,No
Male,32,82073.22,Mobile,21.53,6,2,Yes,Yes,Yes,Basic,Yes
Female,23,46204.2,Desktop,5.62,6,1,Yes,Yes,No,Basic,No
Female,50,50214.6,Desktop,4.43,3,1,Yes,No,No,Premium,Yes
Male,36,42949.21,Tablet,4.39,11,1,No,Yes,Yes,Premium,Yes
Male,30,41664.62,Mobile,2.93,6,1,No,No,Yes,Basic,No
Male,46,74898.66,Mobile,3.79,6,1,Yes,Yes,Yes,Basic,Yes
Male,23,12000.0,Mobile,6.05,4,2,No,No,No,Basic,Yes
Female,32,46773.75,Mobile,16.21,4,3,Yes,No,No,Basic,Yes
Female,33,59057.38,Mobile,5.44,5,2,Yes,No,No,Basic,No
Female,41,85542.24,Mobile,11.67,4,1,Yes,No,No,No Membership,Yes
Male,40,34565.94,Desktop,11.92,7,1,No,No,No,No Membership,No
Female,27,31497.92,Mobile,4.39,6,3,No,No,No,Basic,Yes
Female,58,39518.19,Desktop,2.56,11,2,Yes,Yes,No,No Membership,Yes
Female,58,67630.7,Mobile,6.12,1,4,No,No,No,No Membership,Yes
Female,34,57255.14,Tablet,3.54,4,2,Yes,Yes,No,Premium,No
Female,61,29032.56,Tablet,0.51,8,1,Yes,Yes,Yes,No Membership,No
Female,62,56792.04,Tablet,2.85,1,1,Yes,No,No,No Membership,No
Male,47,82925.88,Desktop,30.77,3,0,Yes,No,No,Basic,Yes
Female,61,59760.65,Desktop,0.3,17,0,No,No,No,Basic,Yes
Female,63,57962.04,Desktop,7.16,5,1,No,Yes,No,No Membership,Yes
Female,27,59045.36,Mobile,11.04,5,3,Yes,No,No,Premium,Yes
Male,36,62461.05,Desktop,6.28,10,0,Yes,Yes,No,Basic,Yes
Female,46,32192.17,Desktop,5.06,5,2,No,No,No,No Membership,No
Female,19,50825.37,Tablet,7.38,6,2,Yes,No,No,No Membership,No
Male,53,51764.39,Mobile,3.37,2,2,No,No,Yes,Basic,No
Male,36,46297.56,Mobile,0.57,3,2,No,Yes,Yes,No Membership,No
Female,24,67350.19,Desktop,19.68,3,1,Yes,Yes,No,No Membership,Yes
Female,43,43588.12,Tablet,3.4,10,3,Yes,No,No,Basic,Yes
Female,32,48520.57,Mobile,6.57,5,1,Yes,No,No,Basic,No
Male,64,32316.89,Mobile,4.55,6,2,No,Yes,No,No Membership,No
Female,55,61809.59,Mobile,0.34,5,1,Yes,Yes,No,Basic,No
Male,20,71954.25,Mobile,18.31,1,2,No,Yes,No,Premium,Yes
Male,55,48501.63,Mobile,9.44,2,2,No,Yes,No,Basic,Yes
Male,33,69533.03,Mobile,0.97,6,2,No,No,Yes,No Membership,Yes
Male,19,52354.78,Desktop,23.99,10,2,No,No,No,Basic,Yes
Male,48,12000.0,Mobile,8.01,5,1,No,Yes,No,Basic,Yes
Male,45,54072.72,Mobile,3.84,6,3,Yes,No,Yes,No Membership,Yes
Male,24,51839.72,Desktop,5.67,3,0,No,Yes,Yes,Basic,No
Male,47,56853.92,Tablet,0.68,3,2,No,No,No,Basic,Yes
Female,60,59557.34,Tablet,4.93,2,2,Yes,No,No,Basic,Yes
Male,24,42689.41,Mobile,0.46,2,0,No,No,Yes,Premium,No
Male,53,81483.67,Tablet,4.72,3,3,Yes,No,No,Basic,Yes
Female,46,53809.09,Mobile,4.83,8,1,No,Yes,No,Premium,No
Male,41,51406.05,Desktop,12.45,9,1,No,No,Yes,No Membership,Yes
Female,56,68401.53,Desktop,7.75,3,0,Yes,No,No,Basic,Yes
Male,21,55333.72,Mobile,1.72,4,1,No,Yes,No,No Membership,No
Male,46,101185.15,Mobile,13.16,8,1,Yes,Yes,No,No Membership,Yes
Female,61,51221.66,Mobile,5.11,6,1,No,Yes,Yes,No Membership,No
Female,22,61332.68,Desktop,5.59,7,1,No,No,No,Basic,Yes
Female,46,41515.25,Mobile,1.11,6,0,No,Yes,No,Premium,No
Female,47,70669.64,Desktop,11.7,4,1,Yes,No,No,No Membership,No
Female,46,60556.93,Mobile,16.04,3,0,No,No,No,Basic,No
Male,43,48898.58,Mobile,8.95,6,1,Yes,No,No,No Membership,No
Male,36,39296.11,Tablet,16.96,6,2,Yes,No,Yes,Basic,Yes
Male,43,31430.4,Desktop,2.16,6,2,Yes,No,No,Basic,No
Male,54,62536.86,Tablet,11.84,5,2,No,Yes,No,No Membership,Yes
Female,44,30036.17,Mobile,4.03,7,0,Yes,Yes,No,No Membership,Yes
Female,47,78552.54,Mobile,1.07,4,0,Yes,No,Yes,No Membership,No
Male,47,32268.79,Mobile,6.63,8,2,No,No,No,Basic,Yes
Female,20,51789.25,Mobile,6.91,1,2,Yes,Yes,No,No Membership,Yes
Female,60,39132.26,Mobile,2.03,8,1,No,Yes,No,Basic,No
Male,24,55588.35,Desktop,0.17,8,0,No,No,No,No Membership,No
Male,26,55477.13,Mobile,1.34,8,1,Yes,No,No,Basic,Yes
Male,58,63006.45,Mobile,3.06,3,0,Yes,No,No,No Membership,No
Male,59,27526.98,Mobile,1.1,5,5,No,Yes,No,No Membership,Yes
Male,30,41253.35,Desktop,1.29,3,1,No,No,No,Basic,No
Female,32,72469.85,Desktop,2.98,3,1,No,No,No,Basic,Yes
Male,22,66853.93,Mobile,19.59,11,2,No,No,No,No Membership,Yes
Male,46,12000.0,Mobile,8.67,4,1,No,Yes,No,No Membership,No
Female,52,61790.13,Mobile,2.31,5,1,No,Yes,No,Basic,Yes
Female,44,36415.63,Tablet,18.17,4,2,No,Yes,No,No Membership,Yes
Female,44,44347.19,Tablet,6.22,5,2,Yes,No,No,No Membership,Yes
Male,25,50908.1,Desktop,3.65,8,2,No,No,Yes,Premium,Yes
Male,49,83033.02,Mobile,3.79,3,0,No,No,No,No Membership,No
Female,37,36231.45,Mobile,3.17,7,2,No,No,No,Premium,Yes
Male,27,29729.92,Desktop,1.59,3,1,No,No,No,Premium,No
Male,30,63105.74,Tablet,2.93,2,2,No,No,Yes,Basic,Yes
Female,46,54495.68,Tablet,4.5,5,1,No,Yes,No,No Membership,No
Female,52,76726.06,Desktop,4.51,3,1,No,No,Yes,Basic,No
Male,25,48648.99,Mobile,8.61,8,2,Yes,Yes,No,Basic,Yes
Male,46,76794.71,Tablet,2.67,4,3,Yes,Yes,No,No Membership,Yes
Male,48,55292.83,Desktop,7.57,4,0,No,Yes,No,Basic,Yes
Male,58,64524.07,Desktop,5.18,8,1,No,No,No,Premium,No
Male,47,84230.98,Mobile,19.6,2,2,No,No,No,Basic,Yes
Male,39,51989.54,Mobile,2.92,8,1,No,Yes,No,Basic,Yes
Male,38,73803.99,Mobile,13.89,9,4,Yes,No,Yes,No Membership,Yes
Female,29,43955.23,Mobile,10.31,3,1,Yes,No,No,No Membership,Yes
Female,28,59095.7,Mobile,6.09,6,1,No,Yes,Yes,No Membership,Yes
Female,19,28996.13,Desktop,6.38,5,1,No,Yes,No,No Membership,Yes
Male,58,45922.24,Mobile,0.53,7,0,No,No,No,Premium,No
Male,19,35955.37,Mobile,18.0,4,3,Yes,Yes,Yes,Premium,Yes
Male,51,76973.55,Mobile,0.68,3,1,Yes,No,Yes,Basic,Yes
Male,20,86298.37,Mobile,4.97,5,2,No,No,No,Basic,Yes
Male,33,48615.37,Tablet,2.4,6,2,No,No,No,No Membership,No
Female,21,41085.31,Mobile,3.37,5,1,Yes,No,Yes,No Membership,No
Female,40,31349.0,Mobile,5.65,4,0,No,No,No,Basic,No
Female,37,59761.74,Tablet,14.37,4,4,No,Yes,No,Basic,Yes
Male,42,44158.85,Desktop,3.67,6,2,No,No,No,No Membership,No
Female,47,45123.11,Mobile,26.4,1,0,Yes,Yes,No,No Membership,Yes
Male,35,84332.6,Desktop,5.39,3,1,No,No,Yes,No Membership,No
Male,59,49664.82,Desktop,1.05,8,0,No,No,No,Premium,No
Male,28,65559.69,Desktop,1.26,3,1,Yes,Yes,No,No Membership,No
Female,46,55953.3,Mobile,7.56,4,2,Yes,No,No,No Membership,No
Female,34,30606.3,Tablet,0.31,4,3,No,No,No,No Membership,Yes
Male,43,21792.15,Mobile,3.93,7,1,No,No,Yes,No Membership,No
Female,40,63775.4,Mobile,0.96,12,2,No,No,No,Premium,Yes
Female,37,85673.99,Mobile,3.41,2,2,No,No,No,No Membership,Yes
Male,62,60669.78,Mobile,8.32,6,0,No,Yes,No,Basic,Yes
Male,19,66233.62,Tablet,3.68,8,2,Yes,No,No,Basic,Yes
Male,41,38715.29,Desktop,1.07,2,4,No,No,No,No Membership,Yes
Female,48,73268.1,Mobile,1.74,2,1,Yes,Yes,No,Premium,No
Male,44,73045.08,Mobile,2.75,6,2,Yes,No,No,Premium,Yes
Female,19,42468.43,Mobile,0.43,1,4,No,Yes,No,Premium,Yes
